provider_ccn,hospital_name,state_code,city,fiscal_year_begin_date,fiscal_year_end_date,number_of_beds,total_costs,inpatient_total_charges,combined_outpatient_inpatient_total_charges,inpatient_revenue,total_patient_revenue,net_patient_revenue,less_total_operating_expense,net_income_from_service_to_patients
34032,COPPER SPRINGS,AZ,AVONDALE,01/01/2023,12/31/2023,144.0,48444944.0,138691345.0,154150366.0,138691345.0,154494981.0,50415905.0,49273346.0,1142559.0
104026,FT. LAUDERDALE HOSPITAL,FL,FT. LAUDERDALE,01/01/2023,12/31/2023,182.0,31447890.0,108243000.0,113235767.0,111294492.0,116287259.0,52681647.0,42173456.0,10508191.0
150021,PARKVIEW HOSPITAL,IN,FORT WAYNE,01/01/2023,12/31/2023,784.0,1261618236.0,2767429770.0,6192834805.0,2685793542.0,5992847016.0,1707498427.0,1845387474.0,-137889047.0
232019,VIBRA HOSPITAL SOUTHEASTERN MICHIGAN,MI,DETROIT,06/01/2023,05/31/2024,68.0,32718324.0,271591309.0,271600729.0,271591309.0,271600729.0,47336202.0,33324284.0,14011918.0
360143,MARYMOUNT HOSPITAL,OH,GARFIELD HTS.,01/01/2023,12/31/2023,188.0,186190032.0,291509099.0,704879185.0,291922749.0,706249250.0,184782869.0,197629943.0,-12847074.0
360156,MEMORIAL HOSPITAL,OH,FREMONT,01/01/2023,12/31/2023,31.0,66540368.0,38262055.0,320491311.0,38364064.0,324843544.0,87595304.0,74519423.0,13075881.0
382004,VIBRA SPECIALTY HOSP PORTLAND,OR,PORTLAND,02/01/2023,01/31/2024,73.0,36095204.0,176005157.0,176006445.0,176753559.0,176754609.0,34318353.0,38885964.0,-4567611.0
504012,SMOKEY POINT BEHAVIORAL HOSPITAL,WA,MARYSVILLE,01/01/2023,12/31/2023,112.0,30679864.0,107254350.0,112009725.0,112089285.0,116844660.0,36797419.0,31922782.0,4874637.0
54153,OCEAN VIEW PSYCHIATRIC FACILITY,CA,LONG BEACH,01/01/2023,12/31/2023,39.0,15064675.0,15850300.0,17932925.0,15850300.0,17932925.0,12474435.0,16525723.0,-4051288.0
54158,ALISO RIDGE BEHAVIORAL HEALTH,CA,ALISO VIEJO,01/01/2023,12/31/2023,119.0,28593722.0,68842547.0,70440567.0,68838950.0,70436970.0,32829413.0,32998003.0,-168590.0
151326,UNION HOSPITAL CLINTON,IN,CLINTON,01/01/2023,12/31/2023,25.0,30688308.0,10344348.0,99595653.0,10549349.0,100209159.0,29952767.0,24582102.0,5370665.0
240001,NORTH MEMORIAL HEALTH HOSPITAL,MN,ROBBINSDALE,01/01/2023,12/31/2023,328.0,637209358.0,982228646.0,1727560630.0,971498465.0,1685896921.0,596038532.0,791548373.0,-195509841.0
260011,SSM HEALTH-ST. MARYS-JEFFERSON CITY,MO,JEFFERSON CITY,01/01/2023,12/31/2023,140.0,138467095.0,189629728.0,466298787.0,194463246.0,501133334.0,136443081.0,171964504.0,-35521423.0
360348,DUBLIN METHODIST HOSPITAL,OH,DUBLIN,07/01/2023,06/30/2024,110.0,209855899.0,392351221.0,1075513899.0,392388517.0,1075551208.0,375051388.0,257948113.0,117103275.0
400004,ASOCIACION HOSPITAL DEL MAESTRO,PR,SANJUAN,07/01/2023,06/30/2024,125.0,17576162.0,15780095.0,23192720.0,14926059.0,22338684.0,12995433.0,19327410.0,-6331977.0
72004,HOSPITAL FOR SPECIAL CARE,CT,NEW BRITAIN,04/01/2023,03/31/2024,231.0,118903149.0,262142002.0,283166870.0,265873105.0,290901334.0,129782103.0,132024257.0,-2242154.0
100044,MARTIN MEDICAL CENTER,FL,STUART,01/01/2023,12/31/2023,521.0,634822863.0,1800374911.0,3658707899.0,1805009937.0,3713485095.0,631579196.0,669465798.0,-37886602.0
230069,TRINITY HEALTH LIVINGSTON,MI,HOWELL,07/01/2023,06/30/2024,42.0,147609051.0,110156773.0,770752447.0,112335933.0,812771788.0,213030615.0,184638818.0,28391797.0
231314,MCKENZIE HEALTH SYSTEM,MI,SANDUSKY,10/01/2022,09/30/2023,25.0,24206774.0,2709564.0,38650875.0,2784292.0,42787671.0,26643645.0,30049067.0,-3405422.0
260005,SSM HEALTH ST. JOSEPH HOSPITAL - SC,MO,ST. CHARLES,01/01/2023,12/31/2023,384.0,246789654.0,363409690.0,823838782.0,367315870.0,983310712.0,-1.0,340837856.0,-340837857.0
262016,LANDMARK HOSPITAL OF JOPLIN  LLC,MO,JOPLIN,01/01/2023,12/31/2023,30.0,11157212.0,30864627.0,30864627.0,32772177.0,32772177.0,12832505.0,13251273.0,-418768.0
281319,JEFFERSON COMMUNITY HEALTH CENTER,NE,FAIRBURY,10/01/2022,09/30/2023,17.0,28867799.0,5913875.0,39660752.0,5913876.0,40236123.0,28444222.0,31514032.0,-3069810.0
340129,LAKE NORMAN REGIONAL MEDICAL CENTER,NC,MOORESVILLE,10/01/2022,09/30/2023,123.0,103218614.0,294361678.0,917253042.0,294889634.0,917788044.0,142588259.0,109801775.0,32786484.0
450840,TEXAS HEALTH HOSPITAL ALLEN,TX,ALLEN,01/01/2023,12/31/2023,59.0,106364908.0,174832002.0,450623446.0,174831999.0,450623441.0,135412130.0,121844552.0,13567578.0
33046,CLEARSKY REHAB HOSPITAL OF AVONDALE,AZ,AVONDALE,08/04/2023,03/31/2024,30.0,8154351.0,6951804.0,6951804.0,6951804.0,6951804.0,4659456.0,8209721.0,-3550265.0
140125,GATEWAY REGIONAL,IL,GRANITE CITY,01/01/2023,02/28/2023,288.0,13810094.0,48367188.0,117592144.0,48367188.0,119126938.0,14257554.0,19000217.0,-4742663.0
163027,UNIVERSITY OF IOWA HEALTH NETWORK RE,IA,CORALVILLE,10/01/2022,09/30/2023,40.0,17142757.0,32178556.0,32178556.0,32178548.0,32178548.0,18853372.0,18056390.0,796982.0
171306,WICHITA COUNTY HEALTH CENTER,KS,LEOTI,01/01/2023,12/31/2023,25.0,11459185.0,3118927.0,7539672.0,3118927.0,7732793.0,9109333.0,12000521.0,-2891188.0
240038,UNITED HOSPITAL,MN,SAINT PAUL,01/01/2023,12/31/2023,402.0,734517414.0,1430701985.0,2588222454.0,1551400092.0,2839047651.0,839838340.0,928474258.0,-88635918.0
240069,OWATONNA HOSPITAL,MN,OWATONNA,01/01/2023,12/31/2023,29.0,57759352.0,60156395.0,166664488.0,60196000.0,167785340.0,58218410.0,62114886.0,-3896476.0
240071,ALLINA HEALTH FARIBAULT MEDICAL CTR,MN,FARIBAULT,01/01/2023,12/31/2023,32.0,53488254.0,33950802.0,157942389.0,39584871.0,162771160.0,58881323.0,59673670.0,-792347.0
240104,ST. FRANCIS REGIONAL MEDICAL CENTER,MN,SHAKOPEE,01/01/2023,12/31/2023,89.0,181401012.0,181516240.0,506237878.0,198607530.0,553998470.0,211529305.0,210614008.0,915297.0
261306,SULLIVAN COUNTY MEMORIAL HOSPITAL,MO,MILAN,11/01/2022,10/31/2023,17.0,11467449.0,2461149.0,14550933.0,3374847.0,15738609.0,9652976.0,12188427.0,-2535451.0
191318,TRINITY MEDICAL,LA,FERRIDAY,10/01/2022,09/30/2023,23.0,26919485.0,14088472.0,94922030.0,19856271.0,100069921.0,26474539.0,31290758.0,-4816219.0
240057,ABBOTT NORTHWESTERN HOSPITAL,MN,MINNEAPOLIS,01/01/2023,12/31/2023,609.0,1213868928.0,2521858516.0,3865418394.0,2630181954.0,4252115813.0,1325685865.0,1706701193.0,-381015328.0
240115,MERCY HOSPITAL,MN,COON RAPIDS,01/01/2023,12/31/2023,464.0,708387995.0,1521483001.0,2589687729.0,1524997071.0,2780646959.0,810983723.0,879098441.0,-68114718.0
240214,MAPLE GROVE HOSPITAL,MN,MAPLE GROVE,01/01/2023,12/31/2023,148.0,201701709.0,366544686.0,590850144.0,366303019.0,613908796.0,257712229.0,225881847.0,31830382.0
260001,MERCY HOSPITAL JOPLIN,MO,JOPLIN,07/01/2023,06/30/2024,242.0,254145348.0,622695166.0,1255333941.0,622695621.0,1283678084.0,288122169.0,269405257.0,18716912.0
260091,SSM HEALTH ST. MARYS HOSPITAL - STL,MO,ST. LOUIS,01/01/2023,12/31/2023,496.0,647762157.0,1061854659.0,2281666304.0,1081271252.0,2425282938.0,822533170.0,867710356.0,-45177186.0
301300,UPPER CONNECTICUT VALLEY HOSPITAL,NH,COLEBROOK,10/01/2022,09/30/2023,16.0,26629543.0,3856465.0,39665003.0,3882107.0,41715542.0,34802481.0,30358213.0,4444268.0
310052,HMH -OCEAN UNIVERSITY MEDICAL CENTER,NJ,BRICK,01/01/2023,12/31/2023,313.0,450556780.0,1463865520.0,2494875560.0,1256208241.0,2123384125.0,531056149.0,531893095.0,-836946.0
384012,UBH OF OREGON LLD D/BA CEDAR HILLS,OR,PORTLAND,01/01/2023,12/31/2023,98.0,30040492.0,58127400.0,71637370.0,58127400.0,71637370.0,31403348.0,33852610.0,-2449262.0
450462,TEXAS HEALTH DALLAS,TX,DALLAS,01/01/2023,12/31/2023,576.0,631662044.0,1774689032.0,2615446418.0,1774689029.0,2615446414.0,737728658.0,761498955.0,-23770297.0
451387,UVALDE MEMORIAL HOSPITAL,TX,UVALDE,07/01/2023,06/30/2024,21.0,81555044.0,42251288.0,266835976.0,43581109.0,286782117.0,112159920.0,74162475.0,37997445.0
110027,ST. MARYS SACRED HEART HOSPITAL,GA,LAVONIA,07/01/2023,06/30/2024,56.0,43508739.0,40887999.0,128915135.0,41375352.0,129423845.0,40141593.0,44787849.0,-4646256.0
110125,FAIRVIEW PARK HOSPITAL,GA,DUBLIN,05/01/2023,04/30/2024,123.0,119339232.0,799509840.0,1668746513.0,799509839.0,1668746511.0,180322855.0,135115928.0,45206927.0
110229,PIEDMONT NEWNAN HOSPITAL INC.,GA,NEWNAN,07/01/2023,06/30/2024,213.0,265530593.0,858179190.0,2177029216.0,857984912.0,2177029217.0,385260448.0,304638628.0,80621820.0
134002,INTERMOUNTAIN,ID,BOISE,10/01/2022,09/30/2023,150.0,21743304.0,125092800.0,136117170.0,125092800.0,136117170.0,51523916.0,24219984.0,27303932.0
171382,ATCHISON HOSPITAL ASSOCIATION,KS,ATCHISON,01/01/2023,12/31/2023,25.0,51441685.0,15350498.0,109114650.0,16202574.0,122400006.0,49391189.0,62034227.0,-12643038.0
234011,KINGSWOOD HOSPITAL,MI,FERNDALE,01/01/2023,12/31/2023,221.0,28622211.0,52226097.0,52226097.0,62740571.0,62740571.0,23529018.0,33409562.0,-9880544.0
280127,LINCOLN SURGICAL HOSPITAL,NE,LINCOLN,01/01/2023,12/31/2023,20.0,65019069.0,5538438.0,168725960.0,5538438.0,171354230.0,80608208.0,66859617.0,13748591.0
281365,JENNIE M. MELHAM MEMORIAL MED CENTER,NE,BROKEN BOW,10/01/2022,09/30/2023,23.0,18007013.0,2931384.0,24408261.0,4105399.0,25872225.0,20268708.0,19936799.0,331909.0
340091,THE MOSES H. CONE MEMORIAL HOSPITAL,NC,GREENSBORO,10/01/2022,09/30/2023,760.0,1277371746.0,1886703787.0,4350357243.0,2058185622.0,4745759663.0,1388136763.0,1370576815.0,17559948.0
340183,PRESBYTERIAN HOSPITAL HUNTERSVILLE,NC,HUNTERSVILLE,01/01/2023,12/31/2023,135.0,187760581.0,366289121.0,1028468220.0,370371638.0,1041797018.0,318808479.0,244245984.0,74562495.0
340184,HAYWOOD REGIONAL MEDICAL CENTER,NC,CLYDE,08/01/2023,07/31/2024,121.0,119728922.0,268941980.0,802099357.0,269744666.0,836159587.0,187480729.0,177367420.0,10113309.0
370202,HILLCREST HOSPITAL SOUTH,OK,TULSA,01/01/2023,12/31/2023,180.0,189213945.0,629546867.0,1340210797.0,629556243.0,1340241558.0,232613230.0,220250481.0,12362749.0
390307,EDGEWOOD SURGICAL HOSPITAL,PA,TRANSFER,01/01/2023,12/31/2023,10.0,15123175.0,8831871.0,84638885.0,8831870.0,84638885.0,22784300.0,17956572.0,4827728.0
440001,UNICOI COUNTY HOSPITAL,TN,ERWIN,01/01/2023,12/31/2023,8.0,12204913.0,17481755.0,78413814.0,17470243.0,78413841.0,13000835.0,13372889.0,-372054.0
440012,BRISTOL REGIONAL MEDICAL CENTER,TN,BRISTOL,07/01/2023,06/30/2024,244.0,248145964.0,817348141.0,1596893526.0,825562222.0,1597059699.0,302963150.0,295443320.0,7519830.0
440063,JOHNSON CITY MEDICAL CENTER,TN,JOHNSON CITY,07/01/2023,06/30/2024,569.0,529256933.0,2020662725.0,3328017785.0,2031416769.0,3330507709.0,623040361.0,643830231.0,-20789870.0
10012,DEKALB REGIONAL MEDICAL CENTER,AL,FORT PAYNE,04/01/2023,03/31/2024,97.0,57236746.0,161733082.0,499415505.0,161732699.0,499415505.0,52028919.0,67083139.0,-15054220.0
10087,USA HEALTH UNIVERSITY HOSPITAL,AL,MOBILE,10/01/2022,09/30/2023,264.0,316984323.0,581379051.0,1042507066.0,594235399.0,1082684261.0,375249874.0,402140508.0,-26890634.0
44007,RIVENDELL ARKANSAS,AR,BENTON,01/01/2023,12/31/2023,79.0,13243267.0,45657607.0,48051559.0,45657607.0,48051559.0,20219547.0,15519140.0,4700407.0
100063,MORTON PLANT NORTH BAY HOSPITAL,FL,NEW PORT RICHEY,01/01/2023,12/31/2023,222.0,164784502.0,559440634.0,949484198.0,567802858.0,964398886.0,182953950.0,196090009.0,-13136059.0
110024,CANDLER HOSPITAL  INC,GA,SAVANNAH,07/01/2023,06/30/2024,263.0,417414555.0,544726285.0,2085481305.0,546556235.0,2081313669.0,466931146.0,505859064.0,-38927918.0
340069,WAKEMED RALEIGH CAMPUS,NC,RALEIGH,10/01/2022,09/30/2023,617.0,1170479230.0,2489842984.0,5104779962.0,2489843047.0,5104779961.0,1315403308.0,1232809923.0,82593385.0
371324,HARPER COUNTY COMMUNITY HOSPITAL,OK,BUFFALO,10/01/2022,09/30/2023,15.0,5379946.0,1177779.0,6573228.0,1381566.0,7110375.0,4211470.0,5970726.0,-1759256.0
420068,THE REGIONAL MEDICAL CENTER,SC,ORANGEBURG,10/01/2022,02/28/2023,251.0,72803391.0,119959158.0,343780309.0,124240324.0,357309067.0,85977807.0,99561537.0,-13583730.0
440049,METHODIST H/C MEMPHIS HOSPT.,TN,MEMPHIS,01/01/2023,12/31/2023,1322.0,1575398455.0,3846932683.0,6971394219.0,3845663441.0,7280986976.0,1651008371.0,1916939882.0,-265931511.0
440068,ATHENS REGIONAL MEDICAL CENTER,TN,ATHENS,10/01/2022,09/30/2023,172.0,64985779.0,157595154.0,644546921.0,157595154.0,672780621.0,115320790.0,96979064.0,18341726.0
50454,UCSF MEDICAL CENTER,CA,SAN FRANCISCO,07/01/2023,06/30/2024,887.0,4252897828.0,10593280095.0,18847560690.0,11721046224.0,22746350287.0,6146359372.0,5835800029.0,310559343.0
240020,CAMBRIDGE MEDICAL CENTER,MN,CAMBRIDGE,01/01/2023,12/31/2023,46.0,78455777.0,55266247.0,254707196.0,60244204.0,265655000.0,92045822.0,88332394.0,3713428.0
240076,BUFFALO HOSPITAL,MN,BUFFALO,01/01/2023,12/31/2023,39.0,82654051.0,64838515.0,261840390.0,65807448.0,274055864.0,99273017.0,87503136.0,11769881.0
241373,PERHAM HEALTH,MN,PERHAM,10/01/2022,09/30/2023,25.0,58475559.0,28638838.0,122511994.0,31865681.0,143624783.0,73047971.0,77705539.0,-4657568.0
251305,LAWRENCE COUNTY HOSPITAL,MS,MONTICELLO,10/01/2022,09/30/2023,25.0,12085342.0,3091712.0,15835474.0,3355679.0,16530281.0,10942494.0,12144508.0,-1202014.0
281339,MEMORIAL HEALTH CARE SYSTEMS,NE,SEWARD,10/01/2022,09/30/2023,24.0,35674477.0,7683160.0,47343560.0,7967880.0,53438279.0,44336837.0,41459439.0,2877398.0
351364,STANDING ROCK IHS HOSPITAL,ND,FORT YATES,10/01/2022,09/30/2023,12.0,19887395.0,640.0,130510.0,,,,41792778.0,-41792778.0
10008,CRENSHAW COMMUNITY HOSPITAL,AL,LUVERNE,01/01/2023,09/30/2023,29.0,12814728.0,15043385.0,36589044.0,14372252.0,37196800.0,10690770.0,14515284.0,-3824514.0
10036,ANDALUSIA REGIONAL HOSPITAL,AL,ANDALUSIA,04/01/2023,03/31/2024,83.0,38057965.0,126700417.0,346705060.0,126700419.0,362030299.0,64368314.0,63147310.0,1221004.0
10059,LAWRENCE MEDICAL CENTER,AL,MOULTON,10/01/2022,09/30/2023,43.0,13565325.0,3510500.0,29299247.0,3510322.0,29299067.0,12390017.0,15355873.0,-2965856.0
100067,ST. ANTHONYS HOSPITAL,FL,ST. PETERSBURG,01/01/2023,12/31/2023,398.0,419666004.0,1120117222.0,2326738707.0,1143209678.0,2357596444.0,510743505.0,472978516.0,37764989.0
131308,CASCADE MEDICAL CENTER,ID,CASCADE,10/01/2022,09/30/2023,8.0,7288423.0,464110.0,7313604.0,464110.0,7901197.0,6965576.0,8124159.0,-1158583.0
161324,GRAPE COMMUNITY HOSPITAL - HAMBURG,IA,HAMBURG,10/01/2022,09/30/2023,25.0,14161867.0,3077024.0,18145678.0,3051591.0,18358667.0,12799682.0,14695481.0,-1895799.0
341314,CAH #1 - WASHINGTON,NC,PLYMOUTH,01/01/2023,12/31/2023,25.0,16009835.0,10916644.0,23603231.0,10920739.0,28521125.0,14633452.0,16489734.0,-1856282.0
390316,SURGICAL INSTITUTE OF READING,PA,WYOMISSING,01/01/2023,12/31/2023,15.0,39897983.0,29985453.0,226841713.0,29753945.0,225090333.0,60138558.0,43403967.0,16734591.0
420005,MCLEOD MEDICAL CENTER - DILLON,SC,DILLON,10/01/2022,09/30/2023,72.0,42565924.0,69020769.0,274402972.0,68740245.0,277631515.0,52630449.0,51633029.0,997420.0
420109,MCLEOD HEALTH CLARENDON,SC,MANNING,10/01/2022,09/30/2023,49.0,46826436.0,79225596.0,272677484.0,78710528.0,274716293.0,57323652.0,58593780.0,-1270128.0
440018,SYCAMORE SHOALS HOSPITAL,TN,ELIZABETHTON,07/01/2023,06/30/2024,29.0,44678581.0,114783187.0,304216500.0,117213278.0,304216500.0,50242206.0,49984094.0,258112.0
440032,HAWKINS COUNTY MEMORIAL HOSPITAL,TN,ROGERSVILLE,07/01/2023,06/30/2024,6.0,13140608.0,7643006.0,72809748.0,7617133.0,72809748.0,14142768.0,14585625.0,-442857.0
451337,W.J. MANGOLD MEMORIAL HOSPITAL,TX,LOCKNEY,10/01/2022,09/30/2023,25.0,12232702.0,2187380.0,20818454.0,2187380.0,20818454.0,9743505.0,12646134.0,-2902629.0
521331,BURNETT MEDICAL CENTER  INC,WI,GRANTSBURG,10/01/2022,09/30/2023,25.0,24491712.0,8301352.0,39336042.0,8301958.0,41732593.0,25350231.0,25205578.0,144653.0
100121,BARTOW REGIONAL MEDICAL CENTER,FL,BARTOW,01/01/2023,12/31/2023,72.0,77462283.0,181578420.0,512198311.0,185397573.0,521103272.0,102454589.0,87803165.0,14651424.0
150007,COMMUNITY HOWARD REGIONAL HEALTH,IN,KOKOMO,01/01/2023,12/31/2023,107.0,144929773.0,207292386.0,764796423.0,197434169.0,783025676.0,205863698.0,187084579.0,18779119.0
260081,SSM HEALTH ST CLARE HOSPITAL,MO,FENTON,01/01/2023,12/31/2023,180.0,205150667.0,406573702.0,826831510.0,413429311.0,908242690.0,256986407.0,250386575.0,6599832.0
400005,HOSPITAL SAN PABLO HUMACAO,PR,HUMACAO,01/01/2023,12/12/2023,57.0,21700263.0,12093905.0,20490092.0,12093905.0,20490092.0,11350560.0,22994288.0,-11643728.0
440227,TRISTAR STONECREST MEDICAL CENTER,TN,SMYRNA,04/01/2023,03/31/2024,115.0,120808863.0,513449987.0,1247747410.0,512761993.0,1247747407.0,198960612.0,105871041.0,93089571.0
40018,BAPTIST HEALTH MEDICAL CENTER - VB,AR,VAN BUREN,01/01/2023,12/31/2023,74.0,10415418.0,2288282.0,76516341.0,2058964.0,76811542.0,10700247.0,12926711.0,-2226464.0
151323,PARKVIEW LAGRANGE HOSPITAL,IN,LAGRANGE,01/01/2023,12/31/2023,25.0,33460747.0,21898667.0,145810667.0,21944165.0,151717436.0,41667238.0,40051983.0,1615255.0
181302,JAMES B HAGGIN MEMORIAL HOSPITAL,KY,HARRODSBURG,10/01/2022,09/30/2023,25.0,34474256.0,9780186.0,92334963.0,9961610.0,92334962.0,35535734.0,30656992.0,4878742.0
190015,NORTH OAKS MEDICAL CENTER,LA,HAMMOND,07/01/2023,06/30/2024,247.0,303160054.0,1253369481.0,2707231341.0,1354222554.0,3021613062.0,319536749.0,282671148.0,36865601.0
271315,FORT BELKNAP HEALTH CENTER,MT,HARLEM,10/01/2022,09/30/2023,6.0,14508593.0,486.0,76630.0,,,,44622733.0,-44622733.0
451300,PARMER COUNTY COMMUNITY HOSPITAL,TX,FRIONA,10/01/2022,09/30/2023,25.0,12193899.0,2188850.0,12638619.0,2042642.0,12638618.0,8850762.0,12183551.0,-3332789.0
10118,VAUGHAN REGIONAL MEDICAL CENTER,AL,SELMA,07/01/2023,06/30/2024,109.0,45155326.0,223651677.0,728055241.0,223651678.0,737718793.0,63976142.0,63957586.0,18556.0
50668,LAGUNA HONDA HOSPITAL,CA,SAN FRANCISCO,07/01/2023,06/30/2024,6.0,363913245.0,370971138.0,374203286.0,317873364.0,326400090.0,173192187.0,326027323.0,-152835136.0
192016,SPECIALTY HOSPITAL,LA,MONROE,06/01/2023,05/31/2024,32.0,8972298.0,32386132.0,32386132.0,32386132.0,32386132.0,8039852.0,7935975.0,103877.0
194100,SEASIDE BEHAVIORAL CENTER LLC,LA,NEW ORLEANS,01/01/2023,02/04/2024,34.0,9075087.0,11887200.0,20203650.0,11887200.0,20203650.0,8467398.0,9956777.0,-1489379.0
340155,DUKE REGIONAL HOSPITAL,NC,DURHAM,07/01/2023,06/30/2024,301.0,379187771.0,640805395.0,1542904735.0,661920069.0,1594527931.0,498740736.0,537283629.0,-38542893.0
452056,POST ACUTE MEDICAL VICTORIA,TX,VICTORIA,09/01/2023,05/31/2024,23.0,6617099.0,25733844.0,25733844.0,25733844.0,25733844.0,6600278.0,7019394.0,-419116.0
141353,IROQUOIS MEMORIAL HOSPITAL,IL,WATSEKA,07/17/2023,09/30/2023,25.0,7018170.0,1567711.0,14857628.0,1573911.0,14874400.0,10322397.0,6579511.0,3742886.0
171328,GREAT PLAINS OF OTTAWA COUNTY  INC,KS,MINNEAPOLIS,10/01/2022,09/30/2023,25.0,7659210.0,4445004.0,7579468.0,4445004.0,7965969.0,8082807.0,8695021.0,-612214.0
171332,KIOWA COUNTY MEMORIAL HOSPTIAL,KS,GREENSBURG,01/01/2023,12/31/2023,15.0,11355624.0,1677496.0,6870226.0,1677496.0,7033290.0,9381719.0,12401481.0,-3019762.0
223029,FAIRLAWN REHABILITATION HOSPITAL  AN,MA,WORCESTER,10/01/2022,09/30/2023,110.0,32924406.0,51489044.0,51490214.0,51489045.0,51490215.0,41869864.0,35473413.0,6396451.0
241379,PRAIRIE RIDGE HOSPITAL,MN,ELBOW LAKE,10/01/2022,09/30/2023,10.0,17365167.0,2246589.0,22242417.0,2312599.0,26573435.0,17176321.0,19513316.0,-2336995.0
340030,DUKE UNIVERSITY HOSPITAL,NC,DURHAM,07/01/2023,06/30/2024,1079.0,2710950718.0,4747116412.0,11543397720.0,4596666248.0,11666835022.0,4026979063.0,3741917174.0,285061889.0
340040,PITT COUNTY MEMORIAL HOSPITAL INC,NC,GREENVILLE,10/01/2022,09/30/2023,1013.0,1286729775.0,2278241203.0,3830506943.0,2295646431.0,3829809217.0,1561712442.0,1545721878.0,15990564.0
340053,PRESBYTERIAN HOSPITAL,NC,CHARLOTTE,01/01/2023,12/31/2023,580.0,1135059509.0,1948714680.0,4500261689.0,1993171129.0,4889479638.0,1707349300.0,1553524205.0,153825095.0
340107,EAST CAROLINA HEALTH - HERITAGE INC,NC,TARBORO,10/01/2022,09/30/2023,101.0,87862565.0,88856555.0,280666465.0,89273286.0,283578910.0,101644270.0,97878582.0,3765688.0
451311,SWEENY COMMUNITY HOSPITAL,TX,SWEENY,10/01/2022,09/30/2023,12.0,19175198.0,5025382.0,42111154.0,5028153.0,42454010.0,17944574.0,17318604.0,625970.0
451325,CONCHO COUNTY HOSPITAL,TX,EDEN,10/01/2022,09/30/2023,16.0,9752605.0,612636.0,8445290.0,644808.0,10756125.0,7402114.0,11737423.0,-4335309.0
454103,KINGWOOD PINES HOSPITAL,TX,KINGWOOD,01/01/2023,12/31/2023,116.0,23409302.0,62764000.0,67276750.0,62764000.0,67276750.0,26617787.0,24404050.0,2213737.0
50025,UCSD MEDICAL CENTER,CA,SAN DIEGO,07/01/2023,06/30/2024,828.0,3084319351.0,6287327595.0,12657767385.0,6286385317.0,12772424363.0,3563040201.0,3569389888.0,-6349687.0
180124,GREENVIEW REGIONAL HOSPITAL,KY,BOWLING GREEN,10/01/2022,09/30/2023,118.0,100659360.0,429065454.0,1070200626.0,428341863.0,1070200625.0,143120220.0,115983916.0,27136304.0
340015,ROWAN REGIONAL HOSPITAL,NC,SALISBURY,01/01/2023,12/31/2023,181.0,253918079.0,430202552.0,1103752639.0,436529024.0,1121907081.0,299644069.0,317685402.0,-18041333.0
340041,CALDWELL MEMORIAL HOSPITAL,NC,LENOIR,07/01/2023,06/30/2024,137.0,149129969.0,162577992.0,544268200.0,163914322.0,592094453.0,182656059.0,184498668.0,-1842609.0
340171,PRESBYTERIAN HOSPITAL MATTHEWS,NC,MATTHEWS,01/01/2023,12/31/2023,157.0,190105479.0,410032518.0,964762331.0,414211777.0,975942363.0,292207835.0,245598284.0,46609551.0
354004,PRAIRIE ST. JOHNS,ND,FARGO,10/01/2022,09/30/2023,132.0,27084043.0,81849193.0,93647934.0,89329611.0,101128727.0,41502156.0,38621190.0,2880966.0
420027,ANMED HEALTH,SC,ANDERSON,01/01/2023,12/31/2023,367.0,414323596.0,1235050912.0,2544133333.0,1235050912.0,2807881246.0,630916141.0,627036251.0,3879890.0
450222,CONROE REGIONAL MEDICAL CENTER,TX,CONROE,01/01/2023,12/31/2023,266.0,226939660.0,2105393123.0,3334941161.0,2105691719.0,3299654338.0,302015333.0,222068558.0,79946775.0
50546,PORTERVILLE DEVELOPMENTAL CENTER,CA,PORTERVILLE,07/01/2023,06/30/2024,17.0,182042167.0,193968085.0,194219022.0,173547460.0,174047460.0,174047460.0,188999490.0,-14952030.0
150074,COMMUNITY HEALTH NETWORK  INC.,IN,INDIANAPOLIS,01/01/2023,12/31/2023,385.0,986403316.0,1155428788.0,4235673971.0,1127065149.0,4407607182.0,1454032975.0,1147687657.0,306345318.0
150113,COMMUNITY HOSPITAL ANDERSON,IN,ANDERSON,01/01/2023,12/31/2023,117.0,172792810.0,270275320.0,846129277.0,259365042.0,863950120.0,230290443.0,224074259.0,6216184.0
230072,HOLLAND HOSPITAL,MI,HOLLAND,04/01/2023,03/31/2024,189.0,251475054.0,215622865.0,733774744.0,222670885.0,795040205.0,269971402.0,297965813.0,-27994411.0
262017,SSH - SPRINGFIELD INC.,MO,SPRINGFIELD,02/01/2023,01/31/2024,44.0,27571972.0,154507807.0,154507807.0,154507806.0,154507806.0,26555017.0,28053094.0,-1498077.0
321312,ALTA VISTA REGIONAL HOSPITAL,NM,LAS VEGAS,07/10/2023,08/31/2023,25.0,4307440.0,2618645.0,21605430.0,2618645.0,21605430.0,3845935.0,4837378.0,-991443.0
340071,HARNETT HEALTH SYSTEM,NC,DUNN,10/01/2022,09/30/2023,74.0,101590835.0,148653010.0,423044374.0,171898974.0,457681877.0,114365856.0,129542073.0,-15176217.0
452106,POST ACUTE MEDICAL OF NEW BRAUNFELS,TX,NEW BRANFELS,10/01/2022,09/30/2023,17.0,17119654.0,68421348.0,68421348.0,68421348.0,68421348.0,20298598.0,18310393.0,1988205.0
